Time,AVz,Ay,Steer_SW
       11.725, -0.00815191306174, 3.99709606427e-05, -2.34199786186
        11.75, -0.00853512063622, -1.94446488422e-06, -2.33776187897
       11.775, -0.00882849097252, -4.05564205721e-05, -2.33331418037
         11.8, -0.00902894791216, -7.46283549233e-05, -2.32868790627
       11.825, -0.00913514848799, -0.00010320655565, -2.32391500473
        11.85, -0.00914914533496, -0.00012568794773, -2.31903123856
       11.875, -0.00907524954528, -0.000143334880704, -2.31408619881
         11.9, -0.00891696289182, -0.000157294343808, -2.30914354324
       11.925, -0.00867692474276, -0.000168846498127, -2.30427312851
        11.95, -0.00835641473532, -0.000178641086677, -2.29954266548
       11.975, -0.00795773696154, -0.000186865276191, -2.2950117588
           12, -0.0074859499, -0.000193359592231, -2.29072761536
