Time,AVz,Ay,Steer_SW
        29.95, -1.0054141283, -0.0284493844956, -5.13010549545
       29.975, -0.978505730629, -0.0277332626283, -4.90389823914
           30, -0.949573159218, -0.0269477237016, -4.66584587097
       30.025, -0.918682038784, -0.0260912720114, -4.41654443741
        30.05, -0.885855853558, -0.0251687783748, -4.15658807755
       30.075, -0.851107239723, -0.0241858400404, -3.88657140732
         30.1, -0.814454376698, -0.0231465119869, -3.60708999634
       30.125, -0.775928199291, -0.0220529492944, -3.3187379837
        30.15, -0.735574662685, -0.0209061950445, -3.02211046219
       30.175, -0.693501353264, -0.0197246652097, -2.71780228615
         30.2, -0.649979531765, -0.0185206066817, -2.40640830994
       30.225, -0.605255007744, -0.0172780975699,  -2.088534832
        30.25, -0.559464395046, -0.0159888137132, -1.76495718956
       30.275, -0.512679636478, -0.0146545274183, -1.43658185005
         30.3, -0.464947223663, -0.0132813146338, -1.10431861877
       30.325, -0.416308939457, -0.0118753518909, -0.769077003002
        30.35, -0.366809219122, -0.0104408878833, -0.431766629219
       30.375, -0.316495001316, -0.00897970981896, -0.0932972058654
         30.4, -0.265421956778, -0.00749634718522, 0.245421662927
       30.425, -0.213817104697, -0.00605189567432, 0.583480298519
        30.45, -0.162709131837, -0.00476390914991, 0.919969141483
       30.475, -0.112709969282, -0.0033312055748, 1.25397849083
         30.5, -0.0622653588653, -0.00167033681646, 1.58459866047
       30.525, -0.0108661120757, -5.4507094319e-05, 1.91092002392
        30.55, 0.0411420837045, 0.00150790251791,  2.2320330143
       30.575, 0.0934962630272, 0.00303249619901, 2.54702782631
         30.6, 0.14607000351, 0.00451335730031, 2.85499501228
       30.625, 0.199020057917, 0.00592522835359, 3.15502500534
        30.65, 0.252837359905, 0.00725526129827, 3.44620776176
       30.675, 0.30797213316, 0.00854031555355, 3.72764515877
         30.7, 0.36428630352, 0.00985430460423, 3.99860596657
       30.725, 0.420756548643, 0.0112761044875, 4.25848817825
        30.75, 0.475921541452, 0.0128433881328, 4.50669240952
       30.775, 0.528946459293, 0.0144239915535, 4.74262046814
         30.8, 0.579652786255, 0.0159313045442, 4.96567249298
       30.825, 0.628078579903, 0.017352623865, 5.17525005341
        30.85, 0.674247086048, 0.018699074164, 5.37075471878
       30.875, 0.718137204647, 0.0199826080352, 5.55158662796
         30.9, 0.759701907635, 0.0212092213333, 5.71714735031
       30.925, 0.798885583878, 0.0223781559616,  5.8668384552
        30.95, 0.835630357265, 0.0234835762531, 6.00006008148
       30.975, 0.869875788689, 0.0245170276612, 6.11621379852
           31, 0.901555001736, 0.025469597429, 6.21470022202
       31.025, 0.930590450764, 0.0263328980654, 6.29492139816
        31.05, 0.95688611269, 0.0271012336016, 6.35627746582
       31.075, 0.980341851711, 0.0277711693197, 6.39816999435
         31.1, 1.00084125996, 0.0283395629376, 6.42000007629
       31.125, 1.01826369762, 0.0288075432181, 6.42135381699
        31.15, 1.03249740601, 0.0291755273938, 6.40255880356
       31.175, 1.04344344139, 0.0294466037303, 6.36412763596
         31.2, 1.05103600025, 0.0296239480376, 6.30657339096
       31.225, 1.05522942543, 0.02970828861, 6.23040866852
        31.25, 1.05600273609, 0.0297024976462, 6.13614606857
       31.275, 1.05335974693, 0.0296056903899, 6.02429914474
         31.3, 1.04732167721, 0.0294149853289,  5.8953795433
       31.325, 1.03792512417, 0.0291291642934, 5.74990081787
        31.35, 1.02521383762, 0.0287489742041, 5.58837509155
       31.375, 1.00923681259, 0.0282766409218, 5.41131591797
         31.4, 0.990103602409, 0.0277390424162, 5.21923542023
       31.425, 0.968179702759, 0.0271644853055, 5.01264619827
        31.45, 0.943801820278, 0.0265263598412, 4.79206180573
       31.475, 0.917127907276, 0.0258104596287, 4.55799484253
         31.5, 0.888218998909, 0.0250163953751, 4.31095743179
       31.525, 0.857095956802, 0.024148831144, 4.05146312714
        31.55, 0.823769032955, 0.023212602362, 3.78002858162
       31.575, 0.788253307343, 0.0222109984607, 3.49735713005
         31.6, 0.75057798624, 0.0211462192237, 3.20439195633
       31.625, 0.710797011852, 0.0200226511806,  2.9020922184
        31.65, 0.669086098671, 0.0188671164215, 2.59141731262
       31.675, 0.625757455826, 0.0176781918854, 2.27332663536
         31.7, 0.581044316292, 0.0164409503341, 1.94877922535
