Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,Mz_L1
        0.036, -0.000558962638024, 0.196367770433, 0.141658991575, -44.9538040161, -117.426834106, 5092.52832031, -3.38841843605, 3.97005772591
        0.037, -0.000668424530886, 0.196283638477, 0.141527071595, -43.6358032227,  -119.3409729, 5092.54882812, -3.37030434608, 4.05161809921
        0.038, -0.000782121322118, 0.196202084422, 0.141397118568, -42.8429374695, -121.215713501, 5092.57226562, -3.35254311562, 4.13160896301
        0.039, -0.000897055550013, 0.196123108268, 0.141269132495, -42.5673866272, -123.051948547, 5092.59863281, -3.33512687683,  4.2100725174
         0.04, -0.00101040885784, 0.19604665041, 0.141143009067, -42.7892074585, -124.850517273, 5092.62792969, -3.31804800034, 4.28704690933
        0.041, -0.00111959793139, 0.195972681046, 0.141018733382, -43.4776573181, -126.612236023, 5092.66064453, -3.30129885674, 4.36256456375
        0.042, -0.00122232118156, 0.195901110768, 0.140896245837, -44.5927085876, -128.337860107, 5092.69726562, -3.28487253189,  4.4366517067
        0.043, -0.00131659430917, 0.195831879973, 0.140775486827, -46.0866622925, -130.028106689, 5092.73681641, -3.26876211166, 4.50933218002
        0.044, -0.00140077783726, 0.195764899254, 0.140656411648, -47.9058532715, -131.683685303, 5092.78076172, -3.25296092033, 4.58062458038
        0.045, -0.00147359492257, 0.195672243834, 0.14053748548, -49.9923553467, -133.305999756,   5092.828125, -3.2374124527, 4.65058660507
        0.046, -0.00153412716463, 0.195664614439, 0.140424564481, -52.2858047485, -134.894241333, 5092.87841797, -3.22229838371, 4.71912813187
        0.047, -0.00158183986787, 0.195576429367, 0.140308782458, -54.7248344421, -136.449615479, 5092.93261719, -3.20734333992, 4.78634881973
        0.048, -0.00161653559189, 0.195492058992, 0.140194654465, -57.2488822937, -137.973464966, 5092.98974609, -3.19267296791, 4.85225772858
        0.049, -0.00163835298736, 0.195485219359,   0.140086025, -59.799571991, -139.465072632, 5093.04931641, -3.17840766907, 4.91678094864
         0.05, -0.0016477558529, 0.195404574275, 0.139974802732, -62.321849823, -140.925521851, 5093.11230469, -3.16429662704, 4.98000812531
        0.051, -0.00164547050372, 0.195326939225, 0.139865100384, -64.7653503418, -142.356079102, 5093.17724609, -3.15045380592, 5.04194974899
        0.052, -0.00163246679585, 0.195321202278, 0.139760538936, -67.0852508545, -143.756088257, 5093.24414062, -3.13699173927, 5.10253810883
        0.053, -0.00160993193276, 0.195246636868, 0.139653578401, -69.2428817749, -145.126586914,     5093.3125, -3.1236770153, 5.16185998917
        0.054, -0.00157919956837, 0.195174381137, 0.139548063278, -71.2064819336,    -146.46875, 5093.38232422, -3.11061549187, 5.21992921829
        0.055, -0.00154172256589, 0.195169955492, 0.139447405934, -72.951461792, -147.782012939, 5093.45263672, -3.09791398048, 5.27668857574
        0.056, -0.00149904296268, 0.19510024786, 0.139344498515, -74.4604263306, -149.067367554,  5093.5234375, -3.08535170555, 5.33222484589
        0.057, -0.00145272223745, 0.195032402873, 0.139242976904, -75.7233276367, -150.325973511, 5093.59472656, -3.07302832603, 5.38655805588
        0.058, -0.00140431604814, 0.195029363036, 0.139146119356, -76.7371826172, -151.557327271, 5093.66503906, -3.06104660034, 5.43963956833
        0.059, -0.00135534908623, 0.194963723421, 0.139047130942, -77.5055923462, -152.762374878, 5093.73535156, -3.04919481277, 5.49155902863
         0.06, -0.00130725465715, 0.194899722934, 0.138949483633, -78.0383682251, -153.942321777, 5093.80517578, -3.03756833076, 5.54234170914
        0.061, -0.00126135942992,  0.1948980093, 0.138856336474, -78.3509292603, -155.09664917, 5093.87304688, -3.0262658596, 5.59194803238
        0.062, -0.00121886876877, 0.194836050272, 0.138761177659, -78.4633636475, -156.226333618, 5093.94042969, -3.01508402824, 5.64046955109
        0.063, -0.00118082214613, 0.194775730371, 0.138667330146, -78.3998947144, -157.332519531, 5094.00634766, -3.00411462784,   5.687936306
        0.064, -0.00114809011575, 0.194775149226, 0.138577833772, -78.1879425049, -158.414764404,  5094.0703125, -2.99345183372, 5.73431444168
        0.065, -0.00112137536053, 0.194716855884, 0.138486430049, -77.8571624756, -159.474014282, 5094.13330078, -2.98290085793, 5.77969646454
        0.066, -0.00110117928125, 0.194716885686, 0.138399332762, -77.4387435913, -160.511627197, 5094.19384766, -2.97263765335, 5.82410430908
        0.067, -0.00108783494215, 0.194642111659, 0.13830935955, -76.9644393921, -161.526641846, 5094.25341797, -2.96245503426, 5.86755657196
        0.068, -0.00108147284482, 0.194642663002, 0.138224586844, -76.4658813477, -162.52104187, 5094.31103516, -2.95257973671, 5.91008853912
        0.069, -0.00108207040466, 0.194571256638, 0.138137087226, -75.9736633301, -163.493911743,  5094.3671875, -2.94278097153, 5.95172834396
         0.07, -0.00108942179941, 0.194572210312, 0.138054609299, -75.5168457031, -164.447174072,   5094.421875, -2.93327665329, 5.99250888824
        0.071, -0.0011031931499, 0.194504395127, 0.137969538569, -75.1221542358, -165.379943848, 5094.47607422, -2.92384576797, 6.03245735168
        0.072, -0.00112290028483, 0.194505646825, 0.137889266014, -74.8136749268, -166.294052124, 5094.52832031,  -2.914696455,  6.0716047287
        0.073, -0.001147967414, 0.194441616535, 0.137806579471, -74.6122512817, -167.188659668, 5094.58007812, -2.90561819077, 6.10997486115
        0.074, -0.00117770885117, 0.19444309175, 0.137728482485, -74.5353393555, -168.065490723, 5094.63085938, -2.89680862427, 6.14759635925
        0.075, -0.00121138896793, 0.194382965565, 0.137648105621, -74.5966415405, -168.923736572, 5094.68212891, -2.88806819916, 6.18449020386
        0.076, -0.00124820705969, 0.194384604692, 0.137572094798, -74.8061447144, -169.765029907, 5094.73193359, -2.87958359718, 6.22068071365
        0.077, -0.00128735473845, 0.194328457117, 0.137493982911, -75.1699523926, -170.588607788, 5094.78271484, -2.87116742134, 6.25618505478
        0.078, -0.00132800231222, 0.194330215454, 0.137419998646, -75.690536499, -171.395996094, 5094.83349609, -2.86299443245, 6.29102420807
        0.079, -0.00136935210321, 0.194265067577, 0.137343376875, -76.3666992188, -172.187240601, 5094.88476562, -2.85486268997, 6.32525014877
         0.08, -0.00141062249895, 0.194266974926, 0.137271329761, -77.1940689087, -172.961547852, 5094.93652344, -2.84699320793, 6.35877609253
        0.081, -0.00145109358709, 0.194268926978, 0.137200191617, -78.1651000977, -173.721054077, 5094.98925781, -2.83926177025, 6.39171648026
        0.082, -0.00149010994937, 0.194209709764, 0.137126743793, -79.2696304321, -174.464447021, 5095.04394531, -2.83158016205, 6.42403793335
        0.083, -0.00152707693633, 0.194211810827, 0.137057498097, -80.4952545166, -175.193237305, 5095.09912109, -2.82413363457, 6.45575237274
        0.084, -0.00156149675604, 0.194214016199, 0.136989116669, -81.8276596069, -175.907730103,    5095.15625, -2.81681966782, 6.48689317703
        0.085, -0.00159296253696, 0.194149702787, 0.136918067932, -83.2511138916,  -176.6068573, 5095.21533203, -2.8095407486, 6.51743602753
        0.086, -0.00162114680279, 0.194152101874, 0.136851504445, -84.7489929199, -177.292205811, 5095.27587891, -2.80249857903, 6.54739093781
        0.087, -0.00164583185688, 0.194154635072, 0.136785760522, -86.3040390015, -177.964035034, 5095.33837891, -2.79558229446, 6.57679033279
        0.088, -0.00166689406615, 0.194097205997, 0.136717662215, -87.8989334106, -178.621383667, 5095.40332031, -2.78870391846, 6.60561132431
        0.089, -0.00168428837787, 0.194100022316, 0.136653646827, -89.5166931152, -179.265701294, 5095.47021484, -2.7820456028, 6.63386297226
         0.09, -0.00169806880876, 0.194102987647, 0.136590436101, -91.1409225464, -179.897216797, 5095.53955078, -2.77550697327, 6.66157484055
        0.091, -0.00170836900361, 0.194042667747, 0.136524662375, -92.7562408447, -180.515899658, 5095.61181641, -2.76898765564, 6.68876361847
        0.092, -0.00171538128052, 0.194045990705, 0.136463105679, -94.3486099243, -181.120895386, 5095.68603516, -2.7626979351, 6.71534061432
        0.093, -0.00171937223058, 0.19404950738, 0.136402353644, -95.905418396, -181.714141846, 5095.76269531, -2.7565202713, 6.74140787125
        0.094, -0.00172065617517, 0.19405323267, 0.136342391372, -97.4157714844, -182.295516968, 5095.84179688, -2.75045537949, 6.76695775986
        0.095, -0.00171959295403, 0.193999171257, 0.13628013432, -98.8706207275, -182.864074707, 5095.92431641, -2.74441790581, 6.79196977615
        0.096, -0.00171655928716, 0.194003328681, 0.136221811175, -100.262863159, -183.421203613, 5096.00878906, -2.73858428001, 6.81645536423
        0.097, -0.00171196344309, 0.194007694721, 0.13616424799, -101.587287903, -183.967147827, 5096.09619141, -2.73285746574, 6.84044504166
        0.098, -0.00170621776488, 0.194012284279, 0.136107444763, -102.840637207, -184.50213623, 5096.18603516, -2.72723650932, 6.86394834518
        0.099, -0.0016997368075, 0.193955793977, 0.136048167944, -104.021530151, -185.025131226, 5096.27929688, -2.72163105011, 6.88694477081
