Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,Mz_L1
        0.167, -0.00211936561391, 0.194177880883, 0.133952915668, -165.172271729, -204.303833008, 5109.63769531, -2.52245378494, 7.75274610519
        0.168, -0.00211754092015, 0.194194331765, 0.133948549628, -165.821624756, -204.442779541, 5109.94873047, -2.52144384384, 7.75926113129
        0.169, -0.00211646291427, 0.194210872054, 0.133944988251, -166.441009521, -204.579391479, 5110.26123047, -2.52047634125, 7.76566696167
         0.17, -0.0021162207704, 0.19422750175, 0.133942246437, -167.034896851, -204.713745117, 5110.57617188, -2.51955103874,  7.7719669342
        0.171, -0.00211688340642, 0.194244205952, 0.133940324187, -167.607940674, -204.845901489, 5110.89257812, -2.51866745949, 7.77816438675
        0.172, -0.00211850041524, 0.194260984659,  0.1339392066, -168.164871216, -204.975906372, 5111.21142578, -2.51782512665, 7.78426361084
        0.173, 0.00954223051667, 0.216072872281, 0.0948810204864, 6.30903625488, -252.785095215, 10774.8603516, -2.07498598099,  15.340502739
        0.174, 0.00686453375965, 0.267746299505,  0.0935113132, 72.1103057861, -252.535430908, 10759.7978516, -1.98910117149, 15.3306779861
        0.175, 0.00459928670898, 0.303797483444, 0.096323043108, 108.121315002, -254.146575928, 10727.6455078, -2.13589787483, 15.3797149658
        0.176, 0.00226983148605, 0.338630110025, 0.100619733334, 131.205337524, -256.779266357, 10680.0556641, -2.3561501503, 15.4749145508
        0.177, -6.98962903698e-05, 0.372096568346, 0.106359139085, 141.510559082, -260.373046875, 10617.4716797, -2.64622139931, 15.6141500473
        0.178, -0.00236540939659, 0.403937846422, 0.11350595206, 139.506072998, -264.865570068, 10540.3623047, -3.00238227844, 15.7943716049
        0.179, -0.00456616841257, 0.433938473463, 0.122018530965, 125.958251953, -270.18637085, 10449.2714844, -3.42014431953, 16.0114536285
         0.18, -0.00662664882839, 0.46193215251, 0.131850928068, 101.888153076, -276.25958252, 10344.8007812, -3.89441752434, 16.2604064941
        0.181, -0.00850690156221, 0.487794458866, 0.142953470349, 68.5298919678, -283.005493164, 10227.5957031, -4.41960048676, 16.5356044769
        0.182, -0.0101729733869, 0.511435806751, 0.155273243785, 27.2865524292, -290.341949463, 10098.3388672, -4.98966789246, 16.8310337067
        0.183, -0.0115971937776, 0.532795250416, 0.16875423491, -20.3149356842, -298.18560791, 9957.74511719, -5.59824562073, 17.1405506134
        0.184, -0.012758445926, 0.551839232445, 0.18333736062, -72.6698074341,   -306.453125, 9806.55761719, -6.2386841774, 17.4581394196
        0.185, -0.013642272912, 0.56855982542, 0.198960617185, -128.141479492, -315.062133789, 9645.53808594, -6.90413761139, 17.7781581879
        0.186, -0.0142408153042, 0.582972586155, 0.215559154749, -185.106048584, -323.932373047, 9475.46679688, -7.58764028549, 18.0955314636
        0.187, -0.014552609995,  0.5951141119, 0.233065366745, -241.993850708, -332.986450195, 9297.13671875, -8.28219032288, 18.4058914185
        0.188, -0.014582246542, 0.605039894581, 0.251409053802, -297.326629639, -342.150756836, 9111.34960938, -8.98082923889,  18.705663681
        0.189, -0.0143399108201, 0.612821936607, 0.270517528057, -349.749023438, -351.356018066, 8918.91113281, -9.67672157288,  18.992067337
         0.19, -0.0203237626702, 0.563170313835, 0.32564586401, -491.355743408, -393.363555908, 11353.6445312, -15.3161611557, 20.8205242157
        0.191, -0.0191519334912, 0.58045822382, 0.347427070141, -569.404663086, -401.503662109, 11132.3134766, -16.315536499, 20.9606704712
        0.192, -0.0177135653794, 0.594295442104, 0.370583057404, -636.610534668, -409.915344238,    10898.3125, -17.327287674,  21.095199585
        0.193, -0.0160429477692, 0.604765295982, 0.395153671503, -692.151000977, -418.491088867, 10652.1025391, -18.3462295532, 21.2207336426
        0.194, -0.0141852824017, 0.611967384815, 0.42105063796, -735.516052246, -427.130889893,  10394.765625, -19.3596496582, 21.3358306885
        0.195, -0.0121869342402, 0.61602807045, 0.448181241751, -766.503723145, -435.742889404, 10127.3994141, -20.3549194336, 21.4387683868
        0.196, -0.0100943977013, 0.61709690094, 0.476447969675, -785.193786621, -444.24395752, 9851.11132812, -21.3196659088, 21.5273933411
        0.197, -0.00795334670693,  0.6153434515, 0.505748689175, -791.919006348, -452.559783936, 9567.01757812, -22.2419376373, 21.5991001129
        0.198, -0.00580777740106, 0.610953867435, 0.535976588726, -787.234130859, -460.625152588, 9276.23632812, -23.1103744507, 21.6508579254
        0.199, -0.00369926402345, 0.604127645493, 0.56702041626, -771.885314941, -468.383758545, 8979.88867188, -23.9143753052, 21.6793327332
