Time,Alpha_L1,Alpha_L2,Alpha_R1,Alpha_R2,AVz,Ay,Bk_Stat,Fx_L1,Fx_L2,Fx_R1,Fx_R2,Fy_L1,Fy_L2,Fy_R1,Fy_R2,Fz_L1,Fz_L2,Fz_R1,Fz_R2,GearStat,Lat_Targ,Lat_Veh,Pitch,PitchGL1,PitchGL2,PitchGR1,PitchGR2,PitchO1,Roll,RollGL1,RollGL2,RollGR1,RollGR2,RollO_1,Roll_E,Roll_L1,Roll_L2,Roll_R1,Roll_R2,Rot_L1,Rot_L2,Rot_R1,Rot_R2,Station,Steer_L1,Steer_R1,Steer_SW,VisO_1,Vx,VxTarget,Vxz_Fwd,Xctc_L1,Xctc_L2,Xctc_R1,Xctc_R2,Xo,X_L1,X_L2,X_Obj_1,X_R1,X_R2,Yaw,YawO_1,Yaw_L1,Yaw_L2,Yaw_R1,Yaw_R2,Yctc_L1,Yctc_L2,Yctc_R1,Yctc_R2,Yo,Y_L1,Y_L2,Y_Obj_1,Y_R1,Y_R2,Zgnd_L1,Zgnd_L2,Zgnd_R1,Zgnd_R2,Zo,Z_L1,Z_L2,Z_Obj_1,Z_R1,Z_R2
        3.125, 2.13811016083, 2.38186335564, 2.29801273346, 2.27020144463, -3.45628404617, -0.544256150723,             0, 449.794433594, -29.4301776886, 461.375488281, -24.0426616669, -3005.96118164, -2322.60644531, -1751.50891113, -834.382263184, 5765.69287109, 3985.88549805, 3080.07324219, 1432.91809082,             6, 3.49946451187, 3.39435076714, 0.0343782193959,             0,             0,             0,             0,             0, -2.45454883575,             0,             0,             0,             0,             0, -2.45454907417, -2.1159119606, -1.44071114063, -2.03104782104, -1.88292980194,  51.158996582, 50.8882637024, 51.1210441589, 50.9031448364, 103.851821899, -0.459756046534, -0.611604094505, -11.6432952881,             1, 120.066162109,           120, 120.067337036, 103.838134766, 100.930931091, 103.865287781, 100.956588745, 103.851821899, 103.838027954, 100.930854797, 120.527839661, 103.865211487, 100.956459045, 0.983911275864,             0, 0.525119721889, 0.577016711235, 0.373158544302, 0.704396486282, 4.23267936707, 4.18629837036, 2.55892205238, 2.51028370857, 3.39435076714, 4.24421644211, 4.19432115555,  3.4969894886, 2.57035183907, 2.52108168602, 5.55111512313e-17,             0,             0, -5.55111512313e-17, -0.010030342266, 0.312273174524, 0.31902641058,             0, 0.322304576635, 0.328475832939
         3.15, 2.09129881859, 2.19858121872, 2.25603842735, 2.09640908241, -2.84287309647, -0.52919024229,             0, 429.922180176, -30.8165798187, 442.849273682, -23.036491394, -2946.31494141, -2182.98193359, -1765.24731445, -805.580749512, 5757.52587891,  3949.2097168,  3141.3215332, 1465.35498047,             6, 3.49986219406, 3.43164587021, 0.0365898422897,             0,             0,             0,             0,             0, -2.44448757172,             0,             0,             0,             0,             0, -2.44448804855, -2.10552334785, -1.44314527512, -2.00883769989, -1.85996937752, 51.5696144104, 51.2968292236, 51.5320930481, 51.3104667664, 104.685119629, -0.536523461342, -0.695214271545, -13.1173620224,             1, 120.081008911,           120, 120.082107544, 104.672676086, 101.765266418, 104.697319031, 101.788696289, 104.685119629, 104.672607422, 101.765190125, 121.363189697, 104.697273254, 101.788581848, 0.905361413956,             0, 0.369829982519, 0.504218399525, 0.211023062468, 0.619529008865, 4.27002048492,  4.2275595665, 2.59626507759,  2.5516295433, 3.43164587021, 4.28150224686, 4.23559999466, 3.48805618286, 2.60756206512,   2.562292099,             0,             0, -5.55111512313e-17,             0, -0.00961252953857, 0.312305688858, 0.319162875414,             0, 0.32208058238, 0.328359156847
        3.175, 2.06259989738, 2.01805639267,  2.2312438488, 1.92433798313, -2.41775918007, -0.51450252533,             0,  407.49810791, -31.9694404602, 422.218780518, -21.203294754, -2902.95678711, -2030.51928711, -1785.35302734, -772.635742188, 5745.26416016, 3913.73217773, 3199.72460938, 1502.41027832,             6, 3.50019288063, 3.46598887444, 0.0389415174723,             0,             0,             0,             0,             0, -2.42881345749,             0,             0,             0,             0,             0, -2.42881393433, -2.0879483223, -1.44020831585, -1.98200726509, -1.83440637589, 51.9800834656, 51.7053565979, 51.9429931641, 51.7179832458, 105.518592834, -0.64467728138, -0.808859467506, -15.1807489395,             1, 120.094215393,           120, 120.095222473, 105.507247925, 102.599594116, 105.529678345, 102.621185303, 105.518592834, 105.507209778, 102.599533081, 122.198486328, 105.529670715, 102.621086121, 0.839882671833,             0, 0.196208164096, 0.444683820009, 0.0319111943245, 0.549361765385, 4.30441093445, 4.26520109177, 2.63065648079, 2.58934640884, 3.46598887444, 4.31579875946, 4.27322864532, 3.47063374519, 2.64179515839,   2.599858284,             0,             0,             0, 5.55111512313e-17, -0.00926731899381, 0.312354922295, 0.319295614958,             0, 0.321868062019, 0.328225702047
          3.2, 2.06213617325, 1.84588706493, 2.23446345329, 1.75967884064, -2.20701217651, -0.502880811691,             0, 385.135253906, -33.2333908081, 401.648193359, -19.0923042297, -2885.62084961, -1888.96228027, -1813.89978027,  -739.2734375, 5727.58154297, 3879.58398438, 3248.95483398, 1539.03735352,             6,  3.5004093647,  3.4973628521, 0.0410078167915,             0,             0,             0,             0,             0, -2.40882110596,             0,             0,             0,             0,             0, -2.40882182121, -2.06420254707, -1.43350195885, -1.95104515553, -1.80745923519, 52.3904418945, 52.1138763428, 52.3537254333, 52.1256523132, 106.352218628, -0.791115760803, -0.960030376911, -17.9828701019,             1, 120.105102539,           120, 120.106018066, 106.341896057,  103.43396759, 106.362251282, 103.453956604, 106.352218628, 106.341896057, 103.433914185, 123.033615112, 106.362281799, 103.453865051, 0.782388746738,             0, -0.00774844549596, 0.393222630024, -0.176770970225, 0.488723546267, 4.33583688736, 4.29946231842, 2.66208100319, 2.62367367744,  3.4973628521, 4.34709739685,  4.3074555397, 3.44087553024, 2.67303943634, 2.63402676582,             0,             0,             0,             0, -0.00896601378918, 0.312425553799, 0.319423943758,             0, 0.321690440178, 0.328094005585
        3.225, 2.09918761253, 1.68612217903, 2.27596020699, 1.60689365864, -2.22433638573, -0.495066761971,             0, 363.937072754, -34.6551246643, 383.004852295, -16.5848731995, -2907.61279297, -1759.78796387, -1856.22546387, -696.06237793, 5709.35791016, 3850.28759766, 3284.54956055, 1568.91137695,             6, 3.50051045418, 3.52571702003, 0.0427278652787,             0,             0,             0,             0,             0, -2.38690090179,             0,             0,             0,             0,             0, -2.38690161705, -2.03642201424, -1.42530417442, -1.91728758812, -1.78060746193, 52.8007316589, 52.5224189758, 52.7642822266, 52.5334243774,  107.18598175, -0.982453763485, -1.15628087521, -21.6628456116,             1, 120.113197327,           120, 120.114067078, 107.176681519, 104.268440247, 107.194915771, 104.286888123,  107.18598175, 107.176734924, 104.268386841, 123.868492126, 107.194999695, 104.286811829, 0.727394938469,             0, -0.254142075777, 0.344282001257, -0.42806455493, 0.43177652359, 4.36425018311, 4.33057260513, 2.69049215317, 2.65484237671, 3.52571702003,  4.3753619194, 4.33852291107,  3.3949444294, 2.70125627518, 2.66503834724,             0,             0, -5.55111512313e-17, 5.55111512313e-17, -0.00869034230709, 0.312498927116, 0.319534361362,             0, 0.321564108133, 0.327987402678
         3.25, 2.18258666992, 1.54700756073, 2.36580586433, 1.47438752651, -2.52495765686, -0.491582483053,             0, 344.503173828, -36.4176864624, 367.914489746, -13.3835897446, -2982.60327148, -1622.48547363, -1916.41271973, -653.183227539, 5698.48486328, 3828.26245117, 3303.02905273, 1586.73010254,             6, 3.50049614906, 3.55095505714, 0.0442603155971,             0,             0,             0,             0,             0, -2.36615157127,             0,             0,             0,             0,             0, -2.36615228653, -2.00746035576, -1.41744470596, -1.88269805908, -1.75624263287, 53.2110061646, 52.9310150146, 53.1746559143,  52.941242218, 108.019836426, -1.22454285622, -1.40465962887, -26.3405017853,             1, 120.118148804,           120, 120.118995667, 108.011688232, 105.103065491, 108.027557373, 105.119873047, 108.019836426, 108.011795044, 105.103027344, 124.703033447, 108.027694702, 105.119804382, 0.668557167053,             0, -0.555162370205, 0.29126355052, -0.735356211662, 0.371684193611, 4.38955688477, 4.35876607895, 2.71579933167, 2.68308115005, 3.55095505714, 4.40051174164, 4.36667442322, 3.32901573181, 2.72636651993, 2.69313573837,             0,             0,             0,             0, -0.00843266863376, 0.312545061111, 0.319617599249,             0, 0.321501612663, 0.327925264835
        3.275, 2.32325291634,  1.4352222681, 2.51632976532, 1.36926651001, -3.14161682129, -0.495362579823,             0, 328.201843262, -38.3642654419, 357.167816162, -9.72229480743, -3109.62817383, -1512.30371094, -2000.02416992, -613.702758789, 5701.89892578, 3816.88134766, 3302.68212891, 1588.93493652,             6, 3.50036668777, 3.57292771339, 0.0458338297904,             0,             0,             0,             0,             0, -2.34992074966,             0,             0,             0,             0,             0, -2.34992146492, -1.98028552532, -1.41357791424, -1.84928715229, -1.73667907715, 53.6213226318, 53.3397102356, 53.5848464966, 53.3490371704, 108.853775024, -1.52471554279, -1.71390974522, -32.0928230286,             1, 120.119667053,           120, 120.120552063, 108.847000122, 105.937942505, 108.860015869,  105.95275116, 108.853775024, 108.847175598, 105.937911987,  125.53717804, 108.860214233, 105.952697754, 0.598270654678,             0, -0.925739586353, 0.226367607713, -1.11498689651, 0.300304502249,  4.4116101265, 4.38427639008, 2.73786091805, 2.70863199234, 3.57292771339, 4.42241477966, 4.39216470718, 3.23953557014, 2.74823951721, 2.71857452393,             0,             0,             0,             0, -0.00819298811257, 0.312537491322,   0.319660604,             0, 0.321509033442, 0.327920436859
          3.3, 2.51846885681, 1.35638916492, 2.72595524788,  1.2975910902, -4.08053779602, -0.506231188774,             0, 316.122650146, -40.4568138123, 351.164520264, -5.86132049561, -3296.63549805, -1435.44616699, -2089.13574219, -578.65246582, 5725.91357422, 3822.15478516, 3281.26391602, 1572.88525391,             6, 3.50012159348, 3.59143137932, 0.047652117908,             0,             0,             0,             0,             0, -2.34192657471,             0,             0,             0,             0,             0, -2.34192752838, -1.95888602734, -1.41685593128, -1.82019901276, -1.72444832325, 54.0317459106, 53.7485466003, 53.9948539734, 53.7567443848, 109.687744141, -1.87579083443, -2.07813477516, -38.7835388184,             1, 120.117538452,           120, 120.118507385, 109.682693481, 106.773147583, 109.692146301, 106.785385132, 109.687744141, 109.682945251, 106.773124695, 126.370872498, 109.692428589, 106.785346985, 0.508509993553,             0, -1.36670601368, 0.141311109066, -1.56907331944, 0.208848103881, 4.43020248413, 4.40731096268, 2.75647926331, 2.73170614243, 3.59143137932, 4.44088602066, 4.41521644592, 3.12618160248, 2.76669549942, 2.74158024788,             0,             0,             0,             0, -0.0079750129953, 0.312451958656, 0.31964045763,             0, 0.321594119072, 0.32798242569
        3.325, 2.75907754898, 1.31573200226, 2.98627209663, 1.26483678818, -5.33895778656, -0.525466918945,             0, 307.882598877, -42.6570320129, 350.639068604, -1.94263899326, -3560.22851562, -1396.96813965, -2177.03808594, -551.809936523, 5773.83740234, 3847.43896484, 3238.41503906, 1538.06640625,             6, 3.49976563454, 3.60622024536, 0.0498742200434,             0,             0,             0,             0,             0, -2.34555888176,             0,             0,             0,             0,             0, -2.34555959702, -1.94716966152, -1.42982721329, -1.79867434502, -1.72182714939, 54.4423141479, 54.1575622559, 54.4046783447, 54.1642799377, 110.521720886, -2.26346945763, -2.48390293121, -46.1278457642,             1, 120.111587524,           120, 120.112670898, 110.518844604, 107.608772278, 110.523826599, 107.617630005, 110.521720886, 110.519187927, 107.608772278, 127.204040527,  110.52419281, 107.617614746, 0.391241580248,             0, -1.87178528309, 0.0277167148888, -2.09220647812, 0.088661365211, 4.44508123398,  4.4280333519, 2.77141237259, 2.75247311592, 3.60622024536, 4.45569229126, 4.43600940704, 2.99084019661, 2.78150987625, 2.76233625412,             0,             0, -5.55111512313e-17,             0, -0.00778313586488, 0.312275409698, 0.31954434514,             0, 0.321757763624, 0.328112721443
         3.35, 3.03834152222, 1.31745755672,   3.290797472, 1.27529966831, -6.86858654022, -0.546845018864,             0, 306.144287109, -44.384803772, 352.220672607, 1.51822435856, -3824.72607422, -1400.3996582, -2240.44335938, -536.747131348, 5845.66503906, 3892.94140625, 3175.58618164, 1485.04199219,             6, 3.49936771393, 3.61702108383, 0.0526386015117,             0,             0,             0,             0,             0, -2.36332201958,             0,             0,             0,             0,             0, -2.36332297325, -1.94812262058, -1.45415008068, -1.78728747368, -1.73042309284, 54.8530731201, 54.5668029785, 54.8143386841, 54.5715751648, 111.355674744, -2.67282152176, -2.9167163372, -53.8434181213,             1, 120.101799011,           120, 120.103027344, 111.355499268, 108.444908142, 111.354927063,  108.44934845, 111.355674744, 111.355949402,  108.44493103, 128.036651611, 111.355400085, 108.449356079, 0.238885015249,             0, -2.43362188339, -0.122358061373, -2.67746138573, -0.0682943835855, 4.45596981049, 4.44655752182, 2.78239154816, 2.77105236053, 3.61702108383, 4.46657276154, 4.45466470718, 2.83543658257, 2.79242825508, 2.78097081184,             0,             0,             0, 5.55111512313e-17, -0.00762059725821, 0.312007367611, 0.31937122345,             0, 0.321994066238, 0.328308999538
        3.375, 3.35114049911, 1.36275529861, 3.63430595398, 1.33051514626, -8.58232975006, -0.570093870163,             0, 308.188476562, -45.4659156799, 359.213043213, 4.18699455261, -4077.11987305, -1449.73291016, -2283.26953125, -534.226135254, 5934.44140625, 3953.03222656, 3100.35717773, 1419.57507324,             6, 3.49904203415, 3.62359833717, 0.0560367405415,             0,             0,             0,             0,             0, -2.39524006844,             0,             0,             0,             0,             0, -2.39524126053, -1.96222698689, -1.4894516468, -1.78636884689, -1.74968504906, 55.2640457153, 54.9762878418, 55.2238883972, 54.9785728455, 112.189559937, -3.08978915215, -3.36251735687, -61.6838722229,             1, 120.088256836,           120, 120.089653015, 112.192695618, 109.281616211, 112.185348511, 109.280418396, 112.189559937, 112.193260193, 109.281661987, 128.868667603, 112.185928345, 109.280471802, 0.0457193627954,             0, -3.04387497902, -0.314742356539, -3.3164961338, -0.268128395081, 4.46262311935, 4.46293401718, 2.78918600082, 2.78750729561, 3.62359833717, 4.47328615189, 4.47123241425, 2.66188931465, 2.79922032356,  2.7975435257,             0,             0,             0,             0, -0.007488056086, 0.311673700809, 0.319142013788,             0, 0.322274804115, 0.328549832106
          3.4, 3.69239377975, 1.45002567768, 4.01116991043, 1.42911374569, -10.3945484161, -0.595166444778,             0, 316.921173096, -45.9605560303,  369.97052002, 6.08783149719, -4323.28027344, -1542.14904785, -2305.95336914, -539.731384277,    6030.40625, 4020.37402344, 3021.69921875, 1349.09973145,             6, 3.49890422821, 3.62576079369, 0.0600914247334,             0,             0,             0,             0,             0, -2.43947958946,             0,             0,             0,             0,             0, -2.43948101997, -1.98807108402, -1.53391623497, -1.79462873936, -1.77755272388, 55.6752624512, 55.3860321045, 55.6333732605,  55.385219574, 113.023323059, -3.50315380096, -3.80959844589, -69.4463577271,             1, 120.071174622,           120, 120.072761536, 113.030418396, 110.118919373, 113.015007019, 110.110786438, 113.023323059, 113.031112671, 110.119003296,  129.70010376, 113.015708923, 110.110877991, -0.19176055491,             0, -3.69483041763, -0.552891552448, -4.00110578537, -0.51444798708, 4.46483850479, 4.47714281082, 2.79160881042, 2.80183267593, 3.62576079369, 4.47562265396, 4.48568153381, 2.47210860252,  2.8016910553, 2.81203651428,             0,             0,             0,             0, -0.00738265924156, 0.311310976744, 0.318884283304,             0, 0.322566717863, 0.328807741404
        3.425, 4.05673313141, 1.57517874241, 4.41516590118,  1.5670324564, -12.2173995972, -0.62112146616,             0,  331.04699707, -45.8323745728, 383.779205322, 7.24897623062, -4547.63574219, -1676.28759766, -2310.4465332, -554.240234375, 6124.33007812, 4089.66015625, 2945.79736328, 1278.94421387,             6,  3.4990696907, 3.62335276604, 0.0647648945451,             0,             0,             0,             0,             0, -2.49345159531,             0,             0,             0,             0,             0, -2.49345326424, -2.02347922325, -1.58557713032, -1.81027913094, -1.81181871891, 56.0867347717, 55.7960281372, 56.0428695679, 55.7914924622, 113.856933594, -3.90372514725, -4.24790668488, -76.962387085,             1, 120.050697327,           120, 120.052497864, 113.868637085, 110.956817627, 113.843856812, 110.940406799, 113.856933594, 113.869476318, 110.956947327, 130.530899048, 113.844696045, 110.940559387, -0.474937617779,             0, -4.37868022919, -0.838037610054, -4.72261857986, -0.808485984802,  4.4624505043, 4.48908615112, 2.78950953484, 2.81394958496, 3.62335276604, 4.47340488434, 4.49790477753, 2.26811933517, 2.79967880249, 2.82435774803, -5.55111512313e-17,             0, 5.55111512313e-17,             0, -0.00729832239449, 0.310954004526, 0.318618029356,             0, 0.322847008705, 0.329063236713
         3.45,  4.4339799881, 1.73186063766, 4.83461761475, 1.73787784576, -13.9627332687, -0.646863520145,             0, 350.733825684, -45.1158676147, 400.804290771, 7.68670368195, -4738.35546875, -1847.56262207, -2299.74584961, -574.86114502, 6208.85400391, 4157.79736328, 2875.20263672, 1211.38366699,             6, 3.49965333939, 3.61625504494, 0.0699908956885,             0,             0,             0,             0,             0, -2.55466723442,             0,             0,             0,             0,             0, -2.55466914177, -2.06648612022, -1.6426756382, -1.83208870888, -1.85049664974, 56.4984550476, 56.2062568665, 56.4524765015, 56.1973724365, 114.690338135, -4.27981519699, -4.66426515579, -84.0122451782,             1, 120.027008057,           120, 120.029022217, 114.707275391, 111.795288086, 114.671882629,  111.76927948, 114.690338135, 114.708274841, 111.795478821, 131.361038208, 114.672866821, 111.769493103, -0.802977621555,             0, -5.08289909363, -1.16908657551, -5.4670214653, -1.14914047718, 4.45532655716, 4.49858951569, 2.78277039528, 2.82370233536, 3.61625504494, 4.46649122238, 4.50771760941, 2.05347132683,  2.7930586338, 2.83433961868,             0,             0,             0,             0, -0.00722750741988, 0.310630500317, 0.318354934454,             0, 0.323106378317, 0.329308092594
        3.475, 4.81058359146, 1.91335535049, 5.25400590897, 1.93496882915, -15.5611877441, -0.670105338097,             0, 375.713409424, -43.9211502075, 420.223083496, 7.55389022827, -4890.65917969, -2034.07250977, -2276.69067383, -591.778625488, 6279.99267578, 4223.12109375, 2810.46728516, 1147.51013184,             6, 3.50074625015, 3.60438537598, 0.0757021680474,             0,             0,             0,             0,             0, -2.62097668648,             0,             0,             0,             0,             0, -2.62097907066, -2.11552834511, -1.70328974724, -1.8594545126, -1.89174628258, 56.9104309082,   56.61668396, 56.8623161316, 56.6028671265, 115.523490906, -4.61823272705, -5.04345607758, -90.3496398926,             1, 120.000366211,           120, 120.002593994, 115.546234131, 112.634277344, 115.499099731, 112.597442627, 115.523490906, 115.547393799, 112.634529114,  132.19052124, 115.500236511, 112.597732544, -1.17299151421,             0, -5.79140090942, -1.54276680946, -6.21620607376, -1.53326869011, 4.44337415695, 4.50541257858, 2.77130842209, 2.83086967468, 3.60438537598, 4.45478010178, 4.51486873627, 1.83275854588,  2.7817440033, 2.84175014496,             0,             0,             0,             0, -0.00716344453394, 0.310355514288, 0.318101465702,             0, 0.323342829943, 0.329538553953
          3.5, 5.17373466492, 2.11419725418,  5.6583943367, 2.15259218216, -16.9727153778, -0.692586362362,             0, 404.996887207, -42.0582237244, 442.379150391, 6.95180511475, -5005.12451172, -2250.74194336, -2246.03222656, -610.413146973, 6336.72119141, 4282.88623047, 2752.61279297, 1089.22851562,             6, 3.50212049484, 3.58769774437, 0.0818244963884,             0,             0,             0,             0,             0, -2.69020915031,             0,             0,             0,             0,             0, -2.69021177292, -2.16896629333, -1.76628637314, -1.89170789719, -1.93412876129, 57.3226547241, 57.0272750854,  57.272518158, 57.0079841614, 116.356338501, -4.9079875946, -5.37232017517, -95.7558059692,             1, 119.971092224,           120, 119.973518372, 116.385391235, 113.473693848, 116.325553894, 113.424934387, 116.356338501,  116.38671875, 113.474029541, 133.019332886, 116.326843262, 113.425315857, -1.58085799217,             0, -6.48906612396, -1.95477616787, -6.95288896561, -1.95645332336, 4.42653656006,  4.5092830658, 2.75507569313, 2.83520078659, 3.58769774437, 4.43820714951, 4.51907920837,  1.6105710268, 2.76568365097, 2.84632968903, 5.55111512313e-17,             0,             0,             0, -0.007101805415, 0.310133159161, 0.317867994308,             0, 0.323552638292, 0.329747736454
        3.525, 5.50901508331, 2.32529711723, 6.03109884262, 2.38139152527, -18.1399116516, -0.711392402649,             0, 434.150848389, -39.7749099731, 464.372833252, 6.06306314468, -5085.78466797, -2455.95532227, -2211.81469727, -622.316894531, 6381.28662109, 4338.92041016, 2701.84643555, 1036.74316406,             6, 3.50332021713,  3.5661752224, 0.0883136615157,             0,             0,             0,             0,             0, -2.7607729435,             0,             0,             0,             0,             0, -2.76077628136, -2.22570824623, -1.82984650135, -1.9287352562, -1.97637808323, 57.7351074219, 57.4379768372, 57.6832046509, 57.4127464294, 117.188858032, -5.13859224319, -5.63818597794, -100.044120789,             1, 119.939491272,           120, 119.942108154, 117.224609375, 114.313461304, 117.151290894, 114.251838684, 117.188858032, 117.226112366,  114.31388855, 133.847488403, 117.152740479, 114.252319336, -2.02104043961,             0, -7.15986061096, -2.39927721024, -7.65886116028, -2.41288876534, 4.40478992462, 4.50989532471, 2.73405003548, 2.83640217781,  3.5661752224, 4.41674280167,  4.5200343132, 1.39147698879, 2.74485468864, 2.84777736664,             0, -5.55111512313e-17,             0,             0, -0.00704108038917, 0.309955209494, 0.31764793396,             0, 0.323734968901, 0.32993516326
         3.55, 5.80385160446,  2.5446767807, 6.35743188858, 2.61899232864, -19.0894966125, -0.727553486824,             0, 457.648284912, -37.5672225952, 483.072174072, 5.26551675797, -5143.86328125, -2644.09204102, -2177.9597168, -634.304870605, 6416.65527344, 4387.32714844, 2658.78149414,  990.77545166,             6, 3.50388669968,  3.5398235321, 0.0951635092497,             0,             0,             0,             0,             0, -2.83098292351,             0,             0,             0,             0,             0, -2.83098697662, -2.28449702263, -1.89226174355, -1.97022342682, -2.01756429672,  58.147731781,  57.848739624, 58.0944252014, 57.8171844482, 118.020996094, -5.30176782608, -5.83068847656,  -103.0390625,             1, 119.905418396,           120, 119.908210754, 118.063766479,  115.15348053, 117.976379395, 115.078216553, 118.020996094, 118.065444946, 115.153999329, 134.674911499, 117.977989197, 115.078804016, -2.48776459694,             0, -7.78971672058, -2.87040257454, -8.31797790527, -2.89649820328, 4.37813520432, 4.50695323944, 2.70823097229, 2.83418631554,  3.5398235321, 4.39038085938,  4.5174279213, 1.18003714085, 2.71925544739, 2.84580016136,             0,             0,             0,             0, -0.00698281172663, 0.309810817242, 0.317456156015,             0, 0.323887586594, 0.330098301172
        3.575, 6.04460811615, 2.76763606071, 6.62168645859, 2.86050319672, -19.8257713318, -0.741011083126,             0, 476.675384521, -35.3401756287,  498.73614502, 4.49167490005, -5185.48583984, -2809.46557617, -2149.08496094, -640.802307129, 6443.63037109, 4426.48681641, 2625.49560547,  952.45904541,             6, 3.50336170197, 3.50866341591, 0.102414220572,             0,             0,             0,             0,             0, -2.89900588989,             0,             0,             0,             0,             0, -2.89901041985, -2.34391140938, -1.95217561722, -2.01570034027, -2.05624938011, 58.5604553223, 58.2595176697,  58.506149292, 58.2213249207, 118.852729797, -5.38868331909, -5.93899774551, -104.571029663,             1, 119.868659973,           120, 119.871620178, 118.902732849, 115.993637085, 118.800880432, 115.904144287, 118.852729797, 118.904579163, 115.994270325, 135.501556396, 118.802642822, 115.904846191, -2.97557735443,             0, -8.36433315277, -3.36248135567, -8.91394996643, -3.40152001381, 4.34659051895,  4.5001912117, 2.67763018608, 2.82829761505, 3.50866341591, 4.35913228989, 4.51098775864, 0.980683267117, 2.68889570236, 2.84013342857,             0,             0, 5.55111512313e-17,             0, -0.00693034613505, 0.309697270393, 0.317298978567,             0, 0.32400277257, 0.33023327589
          3.6, 6.22701597214, 2.99137425423, 6.81940603256, 3.10279846191, -20.3762073517, -0.752973794937,             0, 492.887878418, -33.1901283264,  512.86151123,   3.802942276, -5209.81103516, -2961.0612793, -2127.6953125, -648.99420166, 6462.83496094, 4456.11181641, 2602.42749023,  922.42755127,             6, 3.50128912926,  3.4727191925, 0.109995596111,             0,             0,             0,             0,             0, -2.96333360672,             0,             0,             0,             0,             0, -2.96333909035,  -2.402531147, -2.00878500938, -2.06413841248, -2.09171938896, 58.9732322693, 58.6702651978, 58.9183235168, 58.6251869202, 119.684013367, -5.39978122711, -5.96289873123, -104.559150696,             1, 119.829269409,           120, 119.832420349, 119.741409302, 116.833839417, 119.624832153, 116.729660034, 119.684013367, 119.743415833, 116.834594727, 136.327407837, 119.626747131, 116.730484009, -3.4795358181,             0, -8.87919902802, -3.87040257454, -9.44161510468, -3.92267584801, 4.31017923355, 4.48937273026, 2.64226818085, 2.81850457191,  3.4727191925,  4.3230137825, 4.50047254562, 0.796287119389, 2.65379023552,  2.8305413723,             0,             0,             0,             0, -0.00688543403521, 0.309612542391, 0.317177683115,             0, 0.324079036713, 0.33033785224
        3.625, 6.36043977737, 3.21231484413, 6.96042871475, 3.34200334549, -20.7579231262, -0.762834250927,             0, 508.409881592, -31.2504749298, 526.084716797, 3.17254400253, -5226.21044922, -3086.47192383, -2111.36572266, -655.412414551, 6476.00488281, 4479.73193359, 2586.84472656, 899.509094238,             6, 3.49708199501, 3.43200922012, 0.117720067501,             0,             0,             0,             0,             0,  -3.023396492,             0,             0,             0,             0,             0, -3.02340292931, -2.45935845375, -2.06160354614, -2.11402249336, -2.12377405167, 59.3860321045, 59.0809440613, 59.3308830261, 59.0287971497, 120.514816284, -5.34996080399, -5.91868543625, -102.99041748,             1,  119.78755188,           120, 119.790840149, 120.579711914, 117.674003601, 120.448242188, 117.554801941, 120.514816284, 120.581871033, 117.674873352, 137.152435303, 120.450302124, 117.555755615, -3.99512767792,             0, -9.34471035004, -4.38951015472, -9.91276073456, -4.45516252518, 4.26892089844, 4.47428512573, 2.60216975212, 2.80459237099, 3.43200922012, 4.28203964233, 4.48566532135, 0.628546774387, 2.61395573616, 2.81680846214,             0,             0,             0,             0, -0.00684684608132, 0.309550404549, 0.317079216242,             0, 0.324126839638, 0.330416500568
         3.65, 6.39277553558, 3.42904090881, 6.98745441437, 3.57632756233, -20.9950027466, -0.771539449692,             0, 524.144470215, -29.5502128601, 541.074462891, 2.56018853188, -5232.51318359, -3201.7644043, -2097.79711914, -662.66003418, 6483.99462891, 4499.27392578,     2575.4375, 883.084899902,             6, 3.48832511902,  3.3865506649, 0.125276505947,             0,             0,             0,             0,             0, -3.07873463631,             0,             0,             0,             0,             0, -3.07874202728, -2.51572823524, -2.11069393158, -2.16905474663, -2.15249085426, 59.7988166809,  59.491519928, 59.7438278198, 59.4321746826,  121.34513092, -5.19051122665, -5.75222826004, -99.8427200317,             1, 119.744216919,           120,  119.74760437, 121.417495728, 118.514030457, 121.271232605, 118.379615784,  121.34513092, 121.419792175, 118.515029907, 137.976745605, 121.273422241, 118.380691528, -4.51848316193,             0, -9.70825099945, -4.91592073441, -10.2693719864, -4.99482154846, 4.22283411026, 4.45474290848, 2.55731058121, 2.78637552261,  3.3865506649, 4.23623800278, 4.46638250351, 0.479110330343, 2.56939148903, 2.79874944687,             0,             0,             0, -5.55111512313e-17, -0.00681014265865, 0.309507399797, 0.316996455193,             0, 0.324157744646, 0.33047157526
