time,Vx_L1,Vx_R1,Vx_L2,Vx_R2,Vx_SM,Pbk_Con
1.259999999999972,69.52359600406011,69.51776640458438,69.90875449701284,69.90555988489878,69.55836869784626,0
1.260999999999972,69.52362878590657,69.51779276990139,69.909008199337,69.90581011410257,69.55838932217624,0
1.261999999999972,69.52366206413912,69.51781967025056,69.90926235004811,69.906060826127,69.55841024701903,0
1.262999999999972,69.52370719781793,69.5178563665514,69.90960140411859,69.90639537066321,69.55843863419467,0
1.263999999999972,69.52374161816596,69.51788450790819,69.90985581142134,69.90664645244874,69.55846029127619,0
1.264999999999972,69.5237765205072,69.51791317130493,69.91011060341756,69.90689795368941,69.55848225211278,0
1.265999999999971,69.52382379992855,69.51795219535676,69.91045041710936,69.90723345545919,69.5585120257236,0
1.266999999999971,69.52385981449575,69.51798206432338,69.91070532235639,69.90748518363836,69.55853472652275,0
1.267999999999971,69.52389629626137,69.51801244425539,69.91096054758154,69.90773726676244,69.55855773465525,0
1.268999999999971,69.52394565848607,69.51805372991369,69.91130084258931,69.90807344822954,69.55858891022382,0
1.269999999999971,69.52398321478287,69.51808527532067,69.9115560364355,69.90832561388621,69.55861266683569,0
1.270999999999971,69.52402122190381,69.5181173144547,69.91181148501777,69.90857806939067,69.55863673471137,0
1.271999999999971,69.52407259511648,69.51816079000896,69.91215198113594,69.90891465074158,69.55866932927967,0
1.272999999999971,69.52411163939823,69.51819395525848,69.91240725339937,69.90916704395924,69.55869415476145,0
1.273999999999971,69.52415111629389,69.51822759472231,69.91266271506191,69.90941966183208,69.55871929575008,0
1.27499999999997,69.52420442057466,69.51827317825308,69.91300313230198,69.90975636344784,69.55875332753305,0
1.27599999999997,69.52424488981225,69.51830790091459,69.9132582733928,69.91000877490329,69.55877923590272,0
1.27699999999997,69.5242857738866,69.51834307752283,69.91351353891299,69.91026134622274,69.55880546426108,0
1.27799999999997,69.52434092489398,69.51839067791939,69.91385359934486,69.91059789066142,69.55884095265773,0
1.27899999999997,69.52438275504409,69.518426889056,69.91410840180714,69.91085011334303,69.55886795866259,0
1.27999999999997,69.52442498033609,69.51846353153977,69.91436326456103,69.91110243202076,69.55889528933362,0
1.28099999999997,69.52448188361386,69.51851305258153,69.91470269438661,69.91143854626182,69.55893225466311,0
1.28199999999997,69.52452500297585,69.51855068257285,69.91495695423122,69.91169037682191,69.55896037381754,0
1.28299999999997,69.52456849854411,69.51858872196597,69.91521121165896,69.91194224099861,69.55898882234645,0
1.283999999999969,69.5246270598806,69.518640069646,69.91554974326445,69.91227765845184,69.55902728553379,0
1.284999999999969,69.52467139729833,69.51867904441657,69.91580326186863,69.91252889911009,69.55905653362449,0
1.285999999999969,69.52471608535515,69.51871840211558,69.91605671699563,69.9127801127011,69.55908611609877,0
1.286999999999969,69.52477620033071,69.51877147071537,69.91639409086918,69.91311457509923,69.55912609877319,0
1.287999999999969,69.52482167809919,69.51881170885579,69.91664667607593,69.91336503469088,69.55915649214668,0
1.288999999999969,69.52486748127852,69.51885230946407,69.9168991390563,69.91361540885454,69.55918722485639,0
1.289999999999969,69.52492904687846,69.51890699631362,69.91723510588176,69.91394866823697,69.55922874883872,0
1.290999999999969,69.52497558317434,69.51894841867643,69.9174865737874,69.91419816385755,69.5592603039148,0
1.291999999999969,69.52502241982187,69.51899018000606,69.91773786328821,69.91444751826732,69.55929220340116,0
1.292999999999968,69.52508532735661,69.51904637133775,69.91807218578128,69.91477933869899,69.55933529073838,0
1.293999999999968,69.5251328393223,69.51908889222108,69.91832236192082,69.915027696861,69.5593680240641,0
1.294999999999968,69.52518062851046,69.51913172655807,69.91857230651249,69.91527586106513,69.55940110687943,0
1.295999999999968,69.52524476442125,69.51918930946547,69.91890476122853,69.91560602030992,69.5594457795568,0
1.296999999999968,69.52529316885268,69.51923284451704,69.91915348198545,69.915853078238,69.55947970757515,0
1.297999999999968,69.52534182521274,69.51927666778177,69.91940192178606,69.9160998931346,69.55951398996716,0
1.298999999999968,69.5254070765792,69.51933552997363,69.9197323016348,69.91642818500718,69.55956026944536,0
